Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Upload,Whitebox Model
797176,CenturyLink,DSL,IA,Midwest,-6,-5,60,5,wdr3600
797194,Cox,Cable,OK,South,-6,-5,150,10,wdr3600
797242,Verizon,Fiber,MA,Northeast,-5,-4,75,75,wr741ndv4
797244,Comcast,Cable,AZ,West,-7,-7,60,5,wr741ndv4
797290,Frontier,DSL,WV,South,-5,-4,6,0.768,wr741ndv4
797292,Frontier,DSL,WV,South,-5,-4,12,2,wr741ndv4
797340,Frontier,DSL,MI,Midwest,-5,-4,6,0.768,wr741ndv4
797352,CenturyLink,DSL,WI,Midwest,-6,-5,1.5,0.256,wr741ndv4
797380,Comcast,Cable,TX,South,-6,-5,275,10,wdr3600
797424,Cox,Cable,AZ,West,-7,-7,150,10,wdr3600
797444,Charter,Cable,CA,West,-8,-7,300,20,wdr3600
797452,Charter,Cable,CA,West,-8,-7,200,20,wdr3600
797494,Comcast,Cable,WA,West,-8,-7,175,5,wdr3600
797504,Charter,Cable,TX,South,-6,-5,200,10,wdr3600
797634,Frontier,Fiber,FL,South,-5,-4,50,50,wdr3600
797640,Mediacom,Cable,IA,Midwest,-6,-5,100,10,wdr3600
797694,CenturyLink,DSL,IN,Midwest,-5,-4,10,0.768,wdr3600
797746,Charter,Cable,WI,Midwest,-6,-5,200,10,wdr3600
797784,CenturyLink,DSL,MN,Midwest,-6,-5,20,0.896,wr741ndv4
797788,CenturyLink,DSL,MN,Midwest,-6,-5,20,0.896,wr741ndv4
797794,Windstream,DSL,NE,Midwest,-6,-5,3,1.1,wr741ndv4
797816,CenturyLink,DSL,WA,West,-8,-7,8,0.768,wr741ndv4
798128,Optimum,Cable,NY,Northeast,-5,-4,75,35,wr741ndv4
798160,Comcast,Cable,PA,Northeast,-5,-4,250,25,wdr3600
798162,Comcast,Cable,PA,Northeast,-5,-4,250,10,wdr3600
798188,Comcast,Cable,PA,Northeast,-5,-4,250,10,wdr3600
798194,Comcast,Cable,PA,Northeast,-5,-4,150,5,wdr3600
798226,Comcast,Cable,WV,South,-5,-4,150,5,wdr3600
798276,Comcast,Cable,MD,South,-5,-4,250,10,wdr3600
798298,Comcast,Cable,VA,South,-5,-4,250,10,wdr3600
798424,Comcast,Cable,NH,Northeast,-5,-4,150,5,wdr3600
798428,Charter,Cable,VT,Northeast,-5,-4,100,10,wdr3600
798462,Comcast,Cable,NJ,Northeast,-5,-4,250,10,wdr3600
798468,Comcast,Cable,NJ,Northeast,-5,-4,150,5,wdr3600
798486,Comcast,Cable,NJ,Northeast,-5,-4,250,10,wdr3600
798490,Comcast,Cable,NJ,Northeast,-5,-4,100,5,wdr3600
798698,Mediacom,Cable,IA,Midwest,-6,-5,60,5,wr741ndv4
799112,CenturyLink,DSL,IN,Midwest,-5,-4,25,2,wdr3600
799114,Comcast,Cable,OR,West,-8,-7,75,5,wdr3600
799116,CenturyLink,DSL,OR,West,-8,-7,20,0.896,wdr3600
799118,CenturyLink,DSL,UT,West,-7,-6,12,0.896,wdr3600
799126,Cox,Cable,AZ,West,-7,-7,150,10,wdr3600
799148,Frontier,Fiber,OR,West,-8,-7,50,50,wdr3600
799192,Mediacom,Cable,IA,Midwest,-6,-5,200,20,wdr3600
799194,Mediacom,Cable,IA,Midwest,-6,-5,100,10,wdr3600
799204,Mediacom,Cable,IA,Midwest,-6,-5,200,20,wdr3600
799210,Mediacom,Cable,IA,Midwest,-6,-5,200,20,wdr3600
799228,Mediacom,Cable,IA,Midwest,-6,-5,200,20,wdr3600
799296,CenturyLink,DSL,NC,South,-5,-4,20,2,wr741ndv4
799342,Mediacom,Cable,FL,South,-5,-4,200,20,wdr3600
799346,Mediacom,Cable,IA,Midwest,-6,-5,200,20,wdr3600
799358,CenturyLink,DSL,OR,West,-8,-7,1.5,0.896,wr741ndv4
799416,CenturyLink,DSL,OR,West,-8,-7,1.5,0.896,wr741ndv4
799418,CenturyLink,DSL,WA,West,-8,-7,12,0.896,wr741ndv4
799428,CenturyLink,DSL,AZ,West,-7,-7,12,0.896,wr741ndv4
799458,CenturyLink,DSL,OH,Midwest,-5,-4,20,2,wr741ndv4
799468,CenturyLink,DSL,CO,West,-7,-6,12,2,wr741ndv4
799472,Comcast,Cable,MN,Midwest,-6,-5,60,5,wr741ndv4
799478,CenturyLink,DSL,OH,Midwest,-5,-4,20,2,wr741ndv4
799518,Windstream,DSL,KY,South,-5,-4,25,1.1,wr741ndv4
799590,Charter,Cable,SC,South,-5,-4,200,10,wdr3600
799594,Cox,Cable,CA,West,-8,-7,300,30,wdr3600
799602,Charter,Cable,FL,South,-5,-4,200,20,wdr3600
799876,Charter,Cable,MO,Midwest,-6,-5,200,10,wdr3600
799906,Charter,Cable,AL,South,-6,-5,400,20,wdr3600
799922,Charter,Cable,MO,Midwest,-6,-5,100,10,wdr3600
799936,Charter,Cable,CA,West,-8,-7,400,20,wdr3600
799942,Charter,Cable,MO,Midwest,-6,-5,100,10,wdr3600
799952,Comcast,Cable,MN,Midwest,-6,-5,175,5,wdr3600
799956,Comcast,Cable,WA,West,-8,-7,250,10,wdr3600
800002,Mediacom,Cable,IA,Midwest,-6,-5,100,10,wdr3600
800006,Mediacom,Cable,IA,Midwest,-6,-5,60,5,wdr3600
800012,Comcast,Cable,NM,West,-7,-6,275,10,wdr3600
800056,Mediacom,Cable,IA,Midwest,-6,-5,100,10,wdr3600
800082,Charter,Cable,NY,Northeast,-5,-4,200,10,wdr3600
801262,CenturyLink,DSL,MN,Midwest,-6,-5,7,0.896,wr741ndv4
805000,Frontier,DSL,WA,West,-8,-7,3,0.768,wr741ndv4
805188,CenturyLink,DSL,AZ,West,-7,-7,20,0.896,wr741ndv4
805686,Verizon,Fiber,VA,South,-5,-4,100,100,wdr3600
805692,Charter,Cable,WA,West,-8,-7,100,10,wdr3600
805694,CenturyLink,DSL,AZ,West,-7,-7,20,0.896,wdr3600
805696,Frontier,Fiber,WA,West,-8,-7,50,50,wdr3600
805700,Comcast,Cable,OR,West,-8,-7,250,10,wdr3600
805720,Comcast,Cable,MI,Midwest,-5,-4,150,10,wdr3600
805730,Comcast,Cable,UT,West,-7,-6,75,5,wdr3600
805734,Verizon,Fiber,DC,South,-5,-4,100,100,wdr3600
805814,Comcast,Cable,CA,West,-8,-7,75,5,wr741ndv4
806158,Comcast,Cable,TX,South,-6,-5,75,5,wr741ndv4
806222,Cox,Cable,CA,West,-8,-7,150,10,wdr3600
806714,Charter,Cable,VA,South,-5,-4,100,10,wdr3600
811888,Comcast,Cable,GA,South,-5,-4,150,10,wdr3600
811934,Windstream,DSL,OH,Midwest,-5,-4,15,1.5,wr741ndv4
811962,Cox,Cable,KS,Midwest,-6,-5,30,3,wr741ndv4
814967,Charter,Cable,IN,Midwest,-5,-4,100,10,wdr3600
849838,CenturyLink,DSL,OR,West,-8,-7,5,0.896,wr741ndv4
849860,Comcast,Cable,PA,Northeast,-5,-4,60,5,wr741ndv4
849888,Frontier,DSL,CA,West,-8,-7,6,0.768,wr741ndv4
849896,Frontier,DSL,OR,West,-8,-7,6,0.768,wr741ndv4
868640,Cox,Cable,AZ,West,-7,-7,150,10,wdr3600
882108,Comcast,Cable,MN,Midwest,-6,-5,75,5,wr1043nd
889037,Charter,Cable,KY,South,-5,-4,100,10,wr1043nd
889041,Comcast,Cable,OR,West,-8,-7,175,5,wr1043nd
889043,Mediacom,Cable,IA,Midwest,-6,-5,60,5,wr741ndv4
889770,Charter,Cable,NC,South,-5,-4,100,10,wr1043nd
889772,Charter,Cable,TX,South,-6,-5,100,10,wr1043nd
890404,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,wr741ndv4
890430,Cincinnati Bell,DSL,KY,South,-5,-4,5,0.768,wr741ndv4
890472,Comcast,Cable,CA,West,-8,-7,150,10,ac1750v2
890486,Comcast,Cable,CT,Northeast,-5,-4,250,10,ac1750v2
890494,Comcast,Cable,MA,Northeast,-5,-4,250,10,ac1750v2
890508,Comcast,Cable,CT,Northeast,-5,-4,150,5,ac1750v2
890822,Charter,Cable,NC,South,-5,-4,200,20,ac1750v2
890842,Comcast,Cable,CO,West,-7,-6,250,10,ac1750v2
890886,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,wr741ndv4
901580,Windstream,DSL,GA,South,-5,-4,20,1.5,wr1043nd
901590,Mediacom,Cable,IA,Midwest,-6,-5,60,5,wr1043nd
901598,Frontier,Fiber,IN,Midwest,-5,-4,50,50,wr1043nd
901608,CenturyLink,DSL,LA,South,-6,-5,1.5,0.256,wr1043nd
901638,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,0.256,wr1043nd
901640,CenturyLink,DSL,AZ,West,-7,-7,20,0.896,wr1043nd
901648,Mediacom,Cable,CA,West,-8,-7,60,5,wr1043nd
901650,Mediacom,Cable,IL,Midwest,-6,-5,60,5,wr1043nd
901652,CenturyLink,DSL,MO,Midwest,-6,-5,20,1.5,wr1043nd
901654,CenturyLink,DSL,FL,South,-5,-4,1.5,0.256,wr1043nd
901658,CenturyLink,DSL,NC,South,-5,-4,3,0.512,wr1043nd
901670,Mediacom,Cable,CA,West,-8,-7,60,5,wr1043nd
901680,Mediacom,Cable,IA,Midwest,-6,-5,60,5,wr1043nd
901690,Comcast,Cable,CO,West,-7,-6,75,5,wr1043nd
901692,CenturyLink,DSL,CO,West,-7,-6,1.5,0.896,wr1043nd
901694,Comcast,Cable,CA,West,-8,-7,60,5,wr1043nd
901696,CenturyLink,DSL,TX,South,-6,-5,1.5,0.256,wr1043nd
901698,CenturyLink,DSL,CO,West,-7,-6,60,5,wr1043nd
901730,Comcast,Cable,WA,West,-8,-7,75,5,wr1043nd
901792,Comcast,Cable,MA,Northeast,-5,-4,250,10,ac1750v2
901822,CenturyLink,DSL,WI,Midwest,-6,-5,20,2,wr1043nd
901840,CenturyLink,DSL,VA,South,-5,-4,3,0.64,wr1043nd
901844,CenturyLink,DSL,AZ,West,-7,-7,5,0.896,wr1043nd
901866,CenturyLink,DSL,AZ,West,-7,-7,1.5,0.896,wr1043nd
901880,CenturyLink,DSL,VA,South,-5,-4,1.5,0.256,wr1043nd
901888,Comcast,Cable,WA,West,-8,-7,175,5,wr1043nd
901892,CenturyLink,DSL,IN,Midwest,-5,-4,10,1,wr1043nd
901906,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,0.256,wr1043nd
901908,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,0.256,wr1043nd
901910,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,0.256,wr1043nd
915644,CenturyLink,DSL,WA,West,-8,-7,7,0.896,wr1043nd
915650,CenturyLink,DSL,NC,South,-5,-4,1.5,0.256,wr1043nd
915662,Cincinnati Bell,Fiber,KY,South,-5,-4,50,10,wr1043nd
915678,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,wr1043nd
915744,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,wr1043nd
915824,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,wr1043nd
915828,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,wr1043nd
925798,Charter,Cable,CA,West,-8,-7,100,10,ac1750v2
925800,Charter,Cable,FL,South,-5,-4,100,10,ac1750v2
925806,Charter,Cable,NY,Northeast,-5,-4,200,10,ac1750v2
925826,CenturyLink,DSL,CO,West,-7,-6,7,0.896,ac1750v2
925844,Mediacom,Cable,IA,Midwest,-6,-5,60,5,ac1750v2
925860,Cincinnati Bell,Fiber,KY,South,-5,-4,500,125,ac1750v2
925864,Cincinnati Bell,DSL,KY,South,-5,-4,5,0.768,ac1750v2
925872,CenturyLink,DSL,MN,Midwest,-6,-5,7,0.896,ac1750v2
925874,CenturyLink,DSL,MN,Midwest,-6,-5,10,1,ac1750v2
925884,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,ac1750v2
925886,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
925920,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,ac1750v2
925928,Charter,Cable,OH,Midwest,-5,-4,200,10,ac1750v2
925938,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,ac1750v2
925962,CenturyLink,DSL,WA,West,-8,-7,10,0.768,ac1750v2
939012,,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
939192,Windstream,DSL,KY,South,-5,-4,10,1.1,ac1750v2
939196,Comcast,Cable,NM,West,-7,-6,75,5,ac1750v2
939546,Windstream,DSL,GA,South,-5,-4,10,1.1,ac1750v2
939548,Windstream,DSL,TX,South,-6,-5,15,1.5,ac1750v2
939552,Charter,Cable,TX,South,-6,-5,200,10,ac1750v2
939554,Windstream,DSL,MN,Midwest,-6,-5,25,1.1,ac1750v2
939574,Windstream,DSL,PA,Northeast,-5,-4,20,1.5,ac1750v2
939582,Windstream,DSL,SC,South,-5,-4,10,1.1,ac1750v2
939616,Windstream,DSL,GA,South,-5,-4,6,1.5,ac1750v2
939618,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
939620,CenturyLink,DSL,FL,South,-5,-4,20,2,ac1750v2
939622,Cincinnati Bell,Fiber,KY,South,-5,-4,250,100,ac1750v2
939628,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,ac1750v2
940674,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,ac1750v2
940682,CenturyLink,DSL,FL,South,-5,-4,20,2,ac1750v2
940694,Cox,Cable,AR,South,-6,-5,30,3,ac1750v2
940708,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
940722,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
940732,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,ac1750v2
940734,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,ac1750v2
940736,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
940756,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,ac1750v2
940762,Charter,Cable,OH,Midwest,-5,-4,200,10,ac1750v2
940778,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,ac1750v2
940798,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,ac1750v2
940816,Charter,Cable,HI,West,-10,-10,100,10,ac1750v2
940820,Charter,Cable,HI,West,-10,-10,200,10,ac1750v2
940832,Cincinnati Bell,DSL,KY,South,-5,-4,5,0.768,ac1750v2
940840,Cincinnati Bell,DSL,KY,South,-5,-4,5,0.768,ac1750v2
940858,Cox,Cable,CA,West,-8,-7,30,3,ac1750v2
941616,Cincinnati Bell,Fiber,KY,South,-5,-4,50,10,ac1750v2
941642,CenturyLink,DSL,MO,Midwest,-6,-5,25,2,ac1750v2
941686,Charter,Cable,CA,West,-8,-7,200,10,ac1750v2
941688,Frontier,Fiber,CA,West,-8,-7,50,50,ac1750v2
941694,Frontier,Fiber,FL,South,-5,-4,75,75,ac1750v2
941700,Frontier,Fiber,IN,Midwest,-5,-4,150,150,ac1750v2
941704,Cincinnati Bell,DSL,KY,South,-5,-4,5,0.768,ac1750v2
941706,Cincinnati Bell,Fiber,KY,South,-5,-4,500,125,ac1750v2
941708,Cincinnati Bell,DSL,KY,South,-5,-4,5,0.768,ac1750v2
941740,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,ac1750v2
941742,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
941758,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,ac1750v2
941764,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
941772,Frontier,Fiber,OR,West,-8,-7,200,200,ac1750v2
941782,Frontier,Fiber,TX,South,-6,-5,50,50,ac1750v2
941790,Frontier,Fiber,TX,South,-6,-5,100,100,ac1750v2
941794,Frontier,Fiber,TX,South,-6,-5,75,75,ac1750v2
941810,Charter,Cable,TX,South,-6,-5,300,20,ac1750v2
941818,Charter,Cable,CA,West,-8,-7,200,10,ac1750v2
941940,CenturyLink,DSL,CO,West,-7,-6,40,5,ac1750v2
941962,Charter,Cable,KY,South,-5,-4,200,10,ac1750v2
941974,Verizon,Fiber,VA,South,-5,-4,100,100,ac1750v2
941984,CenturyLink,DSL,WA,West,-8,-7,7,0.896,ac1750v2
941992,Charter,Cable,NC,South,-5,-4,200,10,ac1750v2
942012,Verizon,Fiber,MD,South,-5,-4,100,100,ac1750v2
942014,Verizon,Fiber,MD,South,-5,-4,100,100,ac1750v2
942020,Verizon,Fiber,MD,South,-5,-4,100,100,ac1750v2
942034,Frontier,DSL,MN,Midwest,-6,-5,12,1,ac1750v2
942040,CenturyLink,DSL,NC,South,-5,-4,20,2,ac1750v2
942052,Verizon,Fiber,NY,Northeast,-5,-4,100,100,ac1750v2
942070,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
942092,Cox,Cable,VA,South,-5,-4,300,30,ac1750v2
942104,Optimum,Cable,CT,Northeast,-5,-4,200,35,ac1750v2
942118,Charter,Cable,MA,Northeast,-5,-4,100,10,ac1750v2
942126,Verizon,Fiber,MA,Northeast,-5,-4,100,100,ac1750v2
942138,Verizon,Fiber,NJ,Northeast,-5,-4,100,100,ac1750v2
942166,Charter,Cable,OH,Midwest,-5,-4,200,10,ac1750v2
942214,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
942216,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
942250,Verizon,Fiber,PA,Northeast,-5,-4,100,100,ac1750v2
942262,Comcast,Cable,PA,Northeast,-5,-4,60,5,ac1750v2
942264,Verizon,Fiber,PA,Northeast,-5,-4,100,100,ac1750v2
942268,Verizon,Fiber,RI,Northeast,-5,-4,100,100,ac1750v2
942280,Charter,Cable,TX,South,-6,-5,200,10,ac1750v2
942288,Verizon,Fiber,VA,South,-5,-4,100,100,ac1750v2
942530,CenturyLink,DSL,NC,South,-5,-4,10,0.768,ac1750v2
942538,Verizon,Fiber,PA,Northeast,-5,-4,100,100,ac1750v2
942546,CenturyLink,DSL,NC,South,-5,-4,20,2,ac1750v2
942556,Frontier,Fiber,WA,West,-8,-7,100,100,ac1750v2
942568,Windstream,DSL,NM,West,-7,-6,20,1.5,ac1750v2
942574,Windstream,DSL,IA,Midwest,-6,-5,25,1.5,ac1750v2
942580,Verizon,Fiber,PA,Northeast,-5,-4,100,100,ac1750v2
942606,Charter,Cable,NY,Northeast,-5,-4,200,10,ac1750v2
942608,Frontier,Fiber,FL,South,-5,-4,75,75,ac1750v2
942616,Frontier,DSL,IL,Midwest,-6,-5,12,1,ac1750v2
942618,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,0.256,ac1750v2
942622,Charter,Cable,KY,South,-5,-4,200,10,ac1750v2
942630,Frontier,Fiber,FL,South,-5,-4,200,200,ac1750v2
942638,CenturyLink,DSL,PA,Northeast,-5,-4,20,2,ac1750v2
942644,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,ac1750v2
942652,Frontier,Fiber,TX,South,-6,-5,200,200,ac1750v2
942822,Charter,Cable,OH,Midwest,-5,-4,200,10,ac1750v2
942840,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
943190,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
943196,Charter,Cable,MO,Midwest,-6,-5,400,20,ac1750v2
943198,Cox,Cable,AR,South,-6,-5,150,10,ac1750v2
943226,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,ac1750v2
943230,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,ac1750v2
943232,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
943236,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,ac1750v2
943240,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
943242,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
943244,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
943248,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,ac1750v2
943288,CenturyLink,DSL,AR,South,-6,-5,1.5,0.256,ac1750v2
943294,CenturyLink,DSL,IN,Midwest,-5,-4,20,2,ac1750v2
943304,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
943306,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
943314,Cincinnati Bell,Fiber,KY,South,-5,-4,250,100,ac1750v2
943316,Cincinnati Bell,Fiber,KY,South,-5,-4,500,125,ac1750v2
943330,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
943334,CenturyLink,DSL,FL,South,-5,-4,10,0.768,ac1750v2
945122,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
945126,Charter,Cable,AL,South,-6,-5,100,10,ac1750v2
945142,Charter,Cable,OH,Midwest,-5,-4,400,20,ac1750v2
945154,Charter,Cable,NY,Northeast,-5,-4,100,10,ac1750v2
947064,Frontier,DSL,OR,West,-8,-7,12,1,ac1750v2
947082,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,ac1750v2
947084,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,ac1750v2
947086,Frontier,DSL,CA,West,-8,-7,12,1,ac1750v2
947088,Frontier,DSL,IL,Midwest,-6,-5,12,1,ac1750v2
947104,Frontier,DSL,WI,Midwest,-6,-5,12,1,ac1750v2
947116,Frontier,DSL,MI,Midwest,-5,-4,12,1,ac1750v2
947136,Frontier,DSL,CA,West,-8,-7,12,1,ac1750v2
947906,Comcast,Cable,IN,Midwest,-5,-4,200,10,skwb8
948126,Cox,Cable,CA,West,-8,-7,150,10,ac1750v2
948128,Cox,Cable,LA,South,-6,-5,300,30,ac1750v2
948516,Comcast,Cable,VA,South,-5,-4,150,5,skwb8
948522,Mediacom,Cable,IA,Midwest,-6,-5,200,20,ac1750v2
948532,Comcast,Cable,MA,Northeast,-5,-4,250,10,ac1750v2
948536,Windstream,DSL,TX,South,-6,-5,20,1.5,ac1750v2
948538,Charter,Cable,CA,West,-8,-7,100,10,ac1750v2
948548,Verizon,Fiber,NY,Northeast,-5,-4,100,100,ac1750v2
948552,Mediacom,Cable,IA,Midwest,-6,-5,100,10,ac1750v2
948646,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
948648,Comcast,Cable,WA,West,-8,-7,75,5,skwb8
948666,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,skwb8
948692,Charter,Cable,OH,Midwest,-5,-4,400,20,skwb8
948696,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,skwb8
948722,Comcast,Cable,FL,South,-5,-4,60,5,skwb8
948764,Charter,Cable,OH,Midwest,-5,-4,200,10,skwb8
948772,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
948776,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,skwb8
948778,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,5,skwb8
948830,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,skwb8
948832,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
948836,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,0.768,skwb8
948842,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,skwb8
948844,Charter,Cable,KY,South,-5,-4,200,10,skwb8
948960,Charter,Cable,KY,South,-5,-4,300,20,ac1750v2
948966,Optimum,Cable,CT,Northeast,-5,-4,100,35,ac1750v2
949064,Cincinnati Bell,Fiber,KY,South,-5,-4,500,125,ac1750v2
949080,Cincinnati Bell,Fiber,KY,South,-5,-4,250,100,ac1750v2
949102,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,10,ac1750v2
949160,CenturyLink,DSL,WA,West,-8,-7,7,0.896,ac1750v2
949464,Charter,Cable,KY,South,-5,-4,300,20,ac1750v2
949466,Charter,Cable,CA,West,-8,-7,200,10,ac1750v2
949678,Charter,Cable,KY,South,-5,-4,200,10,ac1750v2
950054,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
950176,Verizon,Fiber,MD,South,-5,-4,100,100,skwb8
950366,Mediacom,Cable,IA,Midwest,-6,-5,100,10,ac1750v2
950370,Optimum,Cable,NJ,Northeast,-5,-4,400,35,ac1750v2
950374,Comcast,Cable,PA,Northeast,-5,-4,150,5,ac1750v2
950376,Comcast,Cable,WA,West,-8,-7,175,5,ac1750v2
986693,Frontier,Fiber,TX,South,-6,-5,50,50,skwb8
989661,Mediacom,Cable,IA,Midwest,-6,-5,60,5,skwb8
994217,Charter,Cable,WI,Midwest,-6,-5,200,10,skwb8
994609,Charter,Cable,WI,Midwest,-6,-5,100,10,skwb8
994663,Cox,Cable,AZ,West,-7,-7,30,3,skwb8
994665,Verizon,Fiber,VA,South,-5,-4,100,100,skwb8
994707,Comcast,Cable,TX,South,-6,-5,75,5,skwb8
996117,Cox,Cable,OK,South,-6,-5,150,10,skwb8
996265,Verizon,Fiber,VA,South,-5,-4,100,100,skwb8
996275,Cox,Cable,GA,South,-5,-4,300,30,skwb8
996285,Cox,Cable,VA,South,-5,-4,150,10,skwb8
997167,Cox,Cable,AZ,West,-7,-7,300,30,skwb8
997177,Cox,Cable,AZ,West,-7,-7,200,10,skwb8
997203,Comcast,Cable,MN,Midwest,-6,-5,75,5,skwb8
997205,Charter,Cable,TX,South,-6,-5,100,10,skwb8
997207,Charter,Cable,OR,West,-8,-7,100,10,skwb8
997359,CenturyLink,DSL,CO,West,-7,-6,3,0.64,skwb8
997363,Cox,Cable,KS,Midwest,-6,-5,300,30,skwb8
997371,Cox,Cable,AZ,West,-7,-7,300,30,skwb8
997381,Cox,Cable,CT,Northeast,-5,-4,300,30,skwb8
997389,Cox,Cable,AR,South,-6,-5,300,30,skwb8
997741,Windstream,DSL,IA,Midwest,-6,-5,10,1,skwb8
998079,Mediacom,Cable,IA,Midwest,-6,-5,100,10,skwb8
998099,Mediacom,Cable,IA,Midwest,-6,-5,200,20,skwb8
998101,Mediacom,Cable,IA,Midwest,-6,-5,100,10,skwb8
998103,Mediacom,Cable,IA,Midwest,-6,-5,100,10,skwb8
998105,Mediacom,Cable,IA,Midwest,-6,-5,100,10,skwb8
998107,Mediacom,Cable,IA,Midwest,-6,-5,100,10,skwb8
998111,Mediacom,Cable,IA,Midwest,-6,-5,100,10,skwb8
998119,Mediacom,Cable,IL,Midwest,-6,-5,200,20,skwb8
998121,Mediacom,Cable,IA,Midwest,-6,-5,100,10,skwb8
998131,Mediacom,Cable,IA,Midwest,-6,-5,200,20,skwb8
998971,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,100,skwb8
999043,Frontier,Fiber,OR,West,-8,-7,200,200,skwb8
999049,Cox,Cable,CA,West,-8,-7,300,30,skwb8
999141,Charter,Cable,HI,West,-10,-10,400,20,skwb8
999149,Charter,Cable,HI,West,-10,-10,200,10,skwb8
999207,CenturyLink,DSL,OR,West,-8,-7,20,5,skwb8
999211,Windstream,DSL,GA,South,-5,-4,25,1.5,skwb8
999249,Windstream,DSL,KY,South,-5,-4,3,1,skwb8
999297,Windstream,DSL,GA,South,-5,-4,3,1,skwb8
999299,Windstream,DSL,IA,Midwest,-6,-5,25,1.5,skwb8
999323,Cox,Cable,VA,South,-5,-4,150,10,skwb8
999343,Windstream,DSL,MN,Midwest,-6,-5,25,1.5,skwb8
999489,Charter,Cable,HI,West,-10,-10,200,10,skwb8
